filepath,target_class,fold
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2165_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2166_-lahg2e.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2166_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2167_-FFm8GP.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2167_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2168_-eGFRbj.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2168_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2169_-9v0KqV.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2169_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot216_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2170_-xwzI8Z.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2170_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2171_-jhNL6s.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2171_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2172_-iVfwtt.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2172_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2173_-xytENP.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2173_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2174_-YsAjYX.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2174_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2175_-GXxoQr.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2175_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2176_-uCFSjT.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2176_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2177_-6hkus0.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2177_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2178_-l376Hw.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2178_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2179_-jBts4k.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2179_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot217_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2180_-5UXCvF.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2180_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2181_-nggrBH.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2181_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2182_-iE9F3T.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2182_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2183_-Em1QLV.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2183_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2184_-PfYIUr.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2184_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2185_-Gkjtdt.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2185_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2186_-7MbkRi.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2186_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2187_-Shsy30.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2187_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2188_-A5rlww.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2188_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2189_-JuGoZY.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2189_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot218_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2190_-FjP09t.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2190_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2191_-CBfjwy.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2191_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2192_-YnyfAT.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2192_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2193_-WyMsZF.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2193_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2194_-6JHwQn.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2194_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2195_-ZE6hQb.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2195_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2196_-ucfnjX.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2196_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2197_-Osz85h.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2197_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2198_-LrIRpm.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2198_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2199_-flP7Vt.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2199_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot219_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot21_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2200_-TXVmYO.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2200_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2201_-fol4uT.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2201_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2202_-Sk83jK.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2202_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2203_-mZgfDs.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2203_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2204_-qGA3TV.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2204_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2205_-iCs4si.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2205_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2206_-foB02l.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2206_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2207_-CHt0hO.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2207_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2208_-2koxUk.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2208_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2209_-TCoBAR.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2209_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot220_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2210_-SaD6s8.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2210_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2211_-eIUnwS.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2211_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2212_-ngsCF3.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2212_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2213_-ruWoLR.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2213_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2214_-j83aIK.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2214_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2215_-Nh8JPf.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2215_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2216_-VVUgwh.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2216_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2217_-2xBzUi.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2217_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2218_-aHvPJZ.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2218_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2219_-HIbtZ9.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2219_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot221_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2220_-G6B0Wz.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2220_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2221_-LEzWKw.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2221_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2222_-p3kIq8.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2222_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2223_-SLrQk1.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2223_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2224_-uuyoOu.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2224_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2225_-wWCoNX.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2225_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2226_-sXRI3v.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2226_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2227_-yjDiTh.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2227_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2228_-TgcnQL.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2228_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2229_-GWGuNR.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2229_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot222_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2230_-N8XFc2.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2230_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2231_-op4DUL.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2231_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2232_-KjPSdf.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2232_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2233_-UvwKnf.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2233_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2234_-I28CHQ.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2234_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2235_-DHPUZk.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2235_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2236_-sRXCQM.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2236_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2237_-FLgU9i.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2237_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2238_-hYJ6JK.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2238_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2239_-OY36RE.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2239_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot223_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2240_-PLLEci.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2240_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2241_-nn8fiR.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2241_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2242_-UKwpz7.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2242_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2243_-jLQ3XY.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2243_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2244_-THFY9v.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2244_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2245_-IWgmlZ.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2245_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2246_-Cg0Ycu.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2246_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2247_-ziMTMz.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2247_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2248_-dbPUC7.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2248_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2249_-raALdy.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2249_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot224_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2250_-SjrH5d.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2250_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2251_-0hpDMz.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2251_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2252_-LD0yn8.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2252_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2253_-xZHCQK.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2253_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2254_-5mM8M4.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2254_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2255_-7rK9B2.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2255_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2256_-KgeuNw.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2256_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2257_-ELt6i9.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2257_.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2258_-YzHi49.jpg,septoria leaf spot,0
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2258_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2259_-DHd53R.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2259_.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot225_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2260_-DkkZa8.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2260_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2261_-vSH4Yt.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2261_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2262_-oRJ3fJ.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2262_.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2263_-wt60Yw.jpg,septoria leaf spot,4
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2263_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2264_-dZMnAv.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2264_.jpg,septoria leaf spot,1
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2265_-1P58Bb.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2265_.jpg,septoria leaf spot,2
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2266_-ICJG1l.jpg,septoria leaf spot,3
C:\Users\krsan\Desktop\crop\dataset Tomato\septoria leaf spot\septoria leaf spot2266_.jpg,septoria leaf spot,4
