filepath,target_class,fold
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (106).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (107).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (108).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (109).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (11).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (110).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (12).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (13).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (14).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (15).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (16).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (17).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (18).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (19).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (2).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (20).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (21).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (22).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (23).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (24).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (25).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (26).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (27).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (28).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (29).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (3).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (30).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (31).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (32).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (33).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (34).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (35).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (36).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (37).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (38).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (39).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (4).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (40).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (41).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (42).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (43).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (44).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (45).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (46).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (47).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (48).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (49).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (5).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (50).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (51).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (52).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (53).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (54).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (55).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (56).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (57).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (58).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (59).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (6).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (60).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (61).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (62).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (63).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (64).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (65).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (66).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (67).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (68).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (69).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (7).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (70).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (71).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (72).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (73).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (74).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (75).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (76).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (77).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (78).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (79).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (8).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (80).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (81).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (82).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (83).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (84).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (85).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (86).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (87).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (88).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (89).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (9).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (90).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (91).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (92).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (93).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (94).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (95).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (96).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (97).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (98).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (99).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (1).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (10).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (100).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (101).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (102).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (103).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (104).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (105).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (106).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (107).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (108).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (109).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (11).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (110).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (12).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (13).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (14).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (15).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (16).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (17).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (18).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (19).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (2).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (20).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (21).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (22).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (23).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (24).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (25).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (26).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (27).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (28).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (29).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (3).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (30).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (31).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (32).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (33).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (34).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (35).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (36).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (37).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (38).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (39).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (4).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (40).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (41).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (42).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (43).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (44).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (45).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (46).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (47).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (48).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (49).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (5).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (50).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (51).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (52).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (53).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (54).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (55).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (56).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (57).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (58).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (59).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (6).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (60).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (61).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (62).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (63).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (64).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (65).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (66).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (67).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (68).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (69).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (7).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (70).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (71).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (72).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (73).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (74).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (75).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (76).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (77).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (78).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (79).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (8).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (80).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (81).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (82).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (83).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (84).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (85).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (86).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (87).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (88).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (89).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (9).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (90).jpg,Sudden Death Syndrone,1
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (91).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (92).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (93).jpg,Sudden Death Syndrone,0
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (94).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (95).jpg,Sudden Death Syndrone,3
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (96).jpg,Sudden Death Syndrone,2
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (97).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (98).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Sudden Death Syndrone\Sudden DS (99).jpg,Sudden Death Syndrone,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (1).jpg,Yellow Mosaic,0
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (10).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (100).jpg,Yellow Mosaic,1
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (101).jpg,Yellow Mosaic,3
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (102).jpg,Yellow Mosaic,4
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (103).jpg,Yellow Mosaic,2
C:\Users\krsan\Desktop\crop\dataset soybean\Yellow Mosaic\YM (104).jpg,Yellow Mosaic,1
