image_path,filename,target_class,width,height,channels,mode,fold
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193624.jpg,rotated_IMG_20230630_193624.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193624_1.jpg,rotated_IMG_20230630_193624_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193625.jpg,rotated_IMG_20230630_193625.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193626.jpg,rotated_IMG_20230630_193626.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193626_1.jpg,rotated_IMG_20230630_193626_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193627.jpg,rotated_IMG_20230630_193627.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193628.jpg,rotated_IMG_20230630_193628.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193929.jpg,rotated_IMG_20230630_193929.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193930.jpg,rotated_IMG_20230630_193930.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193930_1.jpg,rotated_IMG_20230630_193930_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193931.jpg,rotated_IMG_20230630_193931.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193932.jpg,rotated_IMG_20230630_193932.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193932_1.jpg,rotated_IMG_20230630_193932_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193933.jpg,rotated_IMG_20230630_193933.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193933_1.jpg,rotated_IMG_20230630_193933_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193934.jpg,rotated_IMG_20230630_193934.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193935.jpg,rotated_IMG_20230630_193935.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193935_1.jpg,rotated_IMG_20230630_193935_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193936.jpg,rotated_IMG_20230630_193936.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193937.jpg,rotated_IMG_20230630_193937.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193937_1.jpg,rotated_IMG_20230630_193937_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193938.jpg,rotated_IMG_20230630_193938.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193938_1.jpg,rotated_IMG_20230630_193938_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193939.jpg,rotated_IMG_20230630_193939.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193939_1.jpg,rotated_IMG_20230630_193939_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193940.jpg,rotated_IMG_20230630_193940.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193941.jpg,rotated_IMG_20230630_193941.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193941_1.jpg,rotated_IMG_20230630_193941_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193942.jpg,rotated_IMG_20230630_193942.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193943.jpg,rotated_IMG_20230630_193943.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193943_1.jpg,rotated_IMG_20230630_193943_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193944.jpg,rotated_IMG_20230630_193944.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193944_1.jpg,rotated_IMG_20230630_193944_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193945.jpg,rotated_IMG_20230630_193945.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193946.jpg,rotated_IMG_20230630_193946.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193947.jpg,rotated_IMG_20230630_193947.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193947_1.jpg,rotated_IMG_20230630_193947_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193948.jpg,rotated_IMG_20230630_193948.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193949.jpg,rotated_IMG_20230630_193949.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193949_1.jpg,rotated_IMG_20230630_193949_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193950.jpg,rotated_IMG_20230630_193950.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193951.jpg,rotated_IMG_20230630_193951.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193951_1.jpg,rotated_IMG_20230630_193951_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193952.jpg,rotated_IMG_20230630_193952.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193953.jpg,rotated_IMG_20230630_193953.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193954.jpg,rotated_IMG_20230630_193954.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193954_1.jpg,rotated_IMG_20230630_193954_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193955.jpg,rotated_IMG_20230630_193955.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193956.jpg,rotated_IMG_20230630_193956.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193956_1.jpg,rotated_IMG_20230630_193956_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193957.jpg,rotated_IMG_20230630_193957.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193958.jpg,rotated_IMG_20230630_193958.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193959.jpg,rotated_IMG_20230630_193959.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_193959_1.jpg,rotated_IMG_20230630_193959_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194000.jpg,rotated_IMG_20230630_194000.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194001.jpg,rotated_IMG_20230630_194001.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194001_1.jpg,rotated_IMG_20230630_194001_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194137.jpg,rotated_IMG_20230630_194137.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194137_1.jpg,rotated_IMG_20230630_194137_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194138.jpg,rotated_IMG_20230630_194138.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194139.jpg,rotated_IMG_20230630_194139.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194139_1.jpg,rotated_IMG_20230630_194139_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194140.jpg,rotated_IMG_20230630_194140.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194140_1.jpg,rotated_IMG_20230630_194140_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194141.jpg,rotated_IMG_20230630_194141.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194142.jpg,rotated_IMG_20230630_194142.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194142_1.jpg,rotated_IMG_20230630_194142_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194143.jpg,rotated_IMG_20230630_194143.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194144.jpg,rotated_IMG_20230630_194144.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194144_1.jpg,rotated_IMG_20230630_194144_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194145.jpg,rotated_IMG_20230630_194145.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194145_1.jpg,rotated_IMG_20230630_194145_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194146.jpg,rotated_IMG_20230630_194146.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194147.jpg,rotated_IMG_20230630_194147.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194147_1.jpg,rotated_IMG_20230630_194147_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194148.jpg,rotated_IMG_20230630_194148.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194148_1.jpg,rotated_IMG_20230630_194148_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194149.jpg,rotated_IMG_20230630_194149.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194150.jpg,rotated_IMG_20230630_194150.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194150_1.jpg,rotated_IMG_20230630_194150_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194151.jpg,rotated_IMG_20230630_194151.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194152.jpg,rotated_IMG_20230630_194152.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194152_1.jpg,rotated_IMG_20230630_194152_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194153.jpg,rotated_IMG_20230630_194153.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194154.jpg,rotated_IMG_20230630_194154.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194155.jpg,rotated_IMG_20230630_194155.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194155_1.jpg,rotated_IMG_20230630_194155_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194156.jpg,rotated_IMG_20230630_194156.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194156_1.jpg,rotated_IMG_20230630_194156_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194158.jpg,rotated_IMG_20230630_194158.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194158_1.jpg,rotated_IMG_20230630_194158_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194159.jpg,rotated_IMG_20230630_194159.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194159_1.jpg,rotated_IMG_20230630_194159_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194200.jpg,rotated_IMG_20230630_194200.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194201.jpg,rotated_IMG_20230630_194201.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194202.jpg,rotated_IMG_20230630_194202.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194202_1.jpg,rotated_IMG_20230630_194202_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194203.jpg,rotated_IMG_20230630_194203.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194204.jpg,rotated_IMG_20230630_194204.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194205.jpg,rotated_IMG_20230630_194205.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194205_1.jpg,rotated_IMG_20230630_194205_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194206.jpg,rotated_IMG_20230630_194206.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194207.jpg,rotated_IMG_20230630_194207.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194207_1.jpg,rotated_IMG_20230630_194207_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194208.jpg,rotated_IMG_20230630_194208.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194209.jpg,rotated_IMG_20230630_194209.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194210.jpg,rotated_IMG_20230630_194210.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194315.jpg,rotated_IMG_20230630_194315.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194316.jpg,rotated_IMG_20230630_194316.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194317.jpg,rotated_IMG_20230630_194317.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194317_1.jpg,rotated_IMG_20230630_194317_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194318.jpg,rotated_IMG_20230630_194318.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194318_1.jpg,rotated_IMG_20230630_194318_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194319.jpg,rotated_IMG_20230630_194319.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194320.jpg,rotated_IMG_20230630_194320.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194320_1.jpg,rotated_IMG_20230630_194320_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,0
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194321.jpg,rotated_IMG_20230630_194321.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194321_1.jpg,rotated_IMG_20230630_194321_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194322.jpg,rotated_IMG_20230630_194322.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194323.jpg,rotated_IMG_20230630_194323.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194323_1.jpg,rotated_IMG_20230630_194323_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194324.jpg,rotated_IMG_20230630_194324.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194325.jpg,rotated_IMG_20230630_194325.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194325_1.jpg,rotated_IMG_20230630_194325_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194326.jpg,rotated_IMG_20230630_194326.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194326_1.jpg,rotated_IMG_20230630_194326_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194327.jpg,rotated_IMG_20230630_194327.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194328.jpg,rotated_IMG_20230630_194328.jpg,Healthy_Leaf_Orange,256,256,3,RGB,4
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194328_1.jpg,rotated_IMG_20230630_194328_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194329.jpg,rotated_IMG_20230630_194329.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194330.jpg,rotated_IMG_20230630_194330.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194331.jpg,rotated_IMG_20230630_194331.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194331_1.jpg,rotated_IMG_20230630_194331_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,2
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194332.jpg,rotated_IMG_20230630_194332.jpg,Healthy_Leaf_Orange,256,256,3,RGB,1
C:\Users\krsan\Desktop\crop\dataset orange\Healthy_Leaf_Orange\rotated_IMG_20230630_194332_1.jpg,rotated_IMG_20230630_194332_1.jpg,Healthy_Leaf_Orange,256,256,3,RGB,3
